# energy dos(up) dos(down)
-5.957379999999999853e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.953349999999999653e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.949319999999999453e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.945289999999999964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.941259999999999764e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.937219999999999942e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.933189999999999742e+01 1.000000000000000048e-04 -0.000000000000000000e+00
-5.929159999999999542e+01 1.540000000000000049e-02 -0.000000000000000000e+00
-5.925129999999999342e+01 9.631999999999999451e-01 -0.000000000000000000e+00
-5.921099999999999852e+01 1.779309999999999903e+01 -0.000000000000000000e+00
-5.917069999999999652e+01 9.927389999999999759e+01 -0.000000000000000000e+00
-5.913039999999999452e+01 1.710580999999999960e+02 -0.000000000000000000e+00
-5.909009999999999962e+01 9.182540000000000191e+01 -0.000000000000000000e+00
-5.904969999999999430e+01 1.520529999999999937e+01 -0.000000000000000000e+00
-5.900939999999999941e+01 7.591999999999999860e-01 -0.000000000000000000e+00
-5.896909999999999741e+01 1.110000000000000049e-02 -0.000000000000000000e+00
-5.892879999999999541e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.888849999999999341e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.884819999999999851e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.880789999999999651e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.876759999999999451e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.872729999999999961e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.868689999999999429e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.864659999999999940e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.860629999999999740e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.856599999999999540e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.852569999999999339e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.848539999999999850e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.844509999999999650e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.840479999999999450e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.836439999999999628e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.832409999999999428e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.828379999999999939e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.824349999999999739e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.820319999999999538e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.816289999999999338e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.812259999999999849e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.808229999999999649e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.804199999999999449e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.800159999999999627e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.796129999999999427e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.792099999999999937e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.788069999999999737e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.784039999999999537e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.780009999999999337e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.775979999999999848e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.771949999999999648e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.767909999999999826e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.763879999999999626e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.759849999999999426e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.755819999999999936e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.751789999999999736e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.747759999999999536e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.743729999999999336e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.739699999999999847e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.735659999999999314e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.731629999999999825e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.727599999999999625e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.723569999999999425e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.719539999999999935e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.715509999999999735e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.711479999999999535e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.707449999999999335e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.703419999999999845e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.699379999999999313e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.695349999999999824e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.691319999999999624e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.687289999999999424e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.683259999999999934e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.679229999999999734e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.675199999999999534e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.671169999999999334e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.667129999999999512e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.663099999999999312e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.659069999999999823e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.655039999999999623e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.651009999999999422e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.646979999999999933e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.642949999999999733e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.638919999999999533e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.634879999999999711e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.630849999999999511e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.626819999999999311e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.622789999999999822e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.618759999999999621e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.614729999999999421e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.610699999999999932e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.606669999999999732e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.602639999999999532e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.598599999999999710e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.594569999999999510e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.590539999999999310e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.586509999999999820e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.582479999999999620e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.578449999999999420e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.574419999999999931e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.570389999999999731e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.566349999999999909e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.562319999999999709e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.558289999999999509e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.554259999999999309e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.550229999999999819e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.546199999999999619e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.542169999999999419e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.538139999999999930e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.534109999999999729e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.530069999999999908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.526039999999999708e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.522009999999999508e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.517979999999999308e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.513949999999999818e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.509919999999999618e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.505889999999999418e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.501859999999999928e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.497819999999999396e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.493789999999999907e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.489759999999999707e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.485729999999999507e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.481699999999999307e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.477669999999999817e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.473639999999999617e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.469609999999999417e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.465569999999999595e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.461539999999999395e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.457509999999999906e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.453479999999999706e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.449449999999999505e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.445419999999999305e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.441389999999999816e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.437359999999999616e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.433329999999999416e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.429289999999999594e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.425259999999999394e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.421229999999999905e+01 0.000000000000000000e+00 -2.999999999999999737e-04
-5.417199999999999704e+01 0.000000000000000000e+00 -3.860000000000000236e-02
-5.413169999999999504e+01 0.000000000000000000e+00 -1.626300000000000079e+00
-5.409139999999999304e+01 0.000000000000000000e+00 -2.193130000000000024e+01
-5.405109999999999815e+01 0.000000000000000000e+00 -1.073918000000000035e+02
-5.401079999999999615e+01 0.000000000000000000e+00 -2.177197999999999922e+02
-5.397039999999999793e+01 0.000000000000000000e+00 -1.834394000000000062e+02
-5.393009999999999593e+01 0.000000000000000000e+00 -5.715070000000000050e+01
-5.388979999999999393e+01 0.000000000000000000e+00 -5.871999999999999886e+00
-5.384949999999999903e+01 0.000000000000000000e+00 -1.852000000000000035e-01
-5.380919999999999703e+01 0.000000000000000000e+00 -1.699999999999999905e-03
-5.376889999999999503e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.372859999999999303e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.368829999999999814e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.364789999999999281e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.360759999999999792e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.356729999999999592e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.352699999999999392e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.348669999999999902e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.344639999999999702e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.340609999999999502e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.336579999999999302e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.332549999999999812e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.328509999999999280e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.324479999999999791e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.320449999999999591e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.316419999999999391e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.312389999999999901e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.308359999999999701e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.304329999999999501e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.300299999999999301e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.296259999999999479e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.292229999999999279e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.288199999999999790e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.284169999999999590e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.280139999999999390e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.276109999999999900e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.272079999999999700e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.268049999999999500e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.264019999999999300e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.259979999999999478e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.255949999999999278e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.251919999999999789e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.247889999999999588e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.243859999999999388e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.239829999999999899e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.235799999999999699e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.231769999999999499e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.227729999999999677e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.223699999999999477e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.219669999999999277e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.215639999999999787e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.211609999999999587e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.207579999999999387e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.203549999999999898e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.199519999999999698e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.195479999999999876e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.191449999999999676e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.187419999999999476e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.183389999999999276e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.179359999999999786e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.175329999999999586e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.171299999999999386e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.167269999999999897e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.163239999999999696e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.159199999999999875e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.155169999999999675e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.151139999999999475e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.147109999999999275e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.143079999999999785e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.139049999999999585e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.135019999999999385e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.130989999999999895e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.126949999999999363e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.122919999999999874e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.118889999999999674e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.114859999999999474e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.110829999999999274e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.106799999999999784e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.102769999999999584e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.098739999999999384e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.094699999999999562e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.090669999999999362e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.086639999999999873e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.082609999999999673e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.078579999999999472e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.074549999999999272e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.070519999999999783e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.066489999999999583e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.062459999999999383e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.058419999999999561e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.054389999999999361e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.050359999999999872e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.046329999999999671e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.042299999999999471e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.038269999999999271e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.034239999999999782e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.030209999999999582e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.026169999999999760e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.022139999999999560e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.018109999999999360e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.014079999999999870e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.010049999999999670e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.006019999999999470e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.001989999999999270e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.997959999999999781e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.993929999999999580e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.989889999999999759e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.985859999999999559e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.981829999999999359e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.977799999999999869e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.973769999999999669e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.969739999999999469e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.965709999999999269e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.961679999999999779e+01 0.000000000000000000e+00 -0.000000000000000000e+00
